,precipitation,potential_evapotranspiration,river_discharge
2011-01-09,0.02,0.0,1.31
2011-01-10,3.17,0.0,1.57
2011-01-11,12.42,0.0,4.22
2011-01-12,16.19,0.0,14.2
2011-01-13,2.78,0.14037433155080214,7.9
2011-01-14,0.25,0.14428810160427807,3.35
2011-01-15,0.0,0.0,1.99
2011-01-16,0.51,0.0,1.7
2011-01-17,0.92,0.0,1.64
2011-01-18,0.82,0.0,1.28
2011-01-19,0.05,0.0,1.15
2011-01-20,0.08,0.0,1.02
2011-01-21,0.74,0.18,1.05
2011-01-22,0.74,0.04,1.01
2011-01-23,1.15,0.19,1.07
2011-01-24,11.51,0.0,2.31
2011-01-25,2.0,0.0,3.09
2011-01-26,0.03,0.09,1.57
2011-01-27,0.01,0.24,1.19
2011-01-28,0.06,0.0,1.02
2011-01-29,0.04,0.07,0.892
2011-01-30,0.15,0.09,0.821
2011-01-31,1.19,0.25,0.788
2011-02-01,0.67,0.21,0.818
2011-02-02,0.46,0.2,0.865
2011-02-03,0.23,0.62,0.849
2011-02-04,0.06,0.3423362299465241,0.809
2011-02-05,0.0,0.3508923796791444,0.762
2011-02-06,0.03,0.92,0.742
2011-02-07,0.01,0.0,0.703
2011-02-08,0.02,0.38928810160427807,0.681
2011-02-09,5.34,0.08,0.726
2011-02-10,4.08,0.17,1.66
2011-02-11,0.87,0.0,1.09
2011-02-12,0.02,0.08,0.937
2011-02-13,0.06,0.0,0.897
2011-02-14,2.44,0.4527907754010695,0.889
2011-02-15,0.0,0.0,0.948
2011-02-16,0.01,0.0,0.787
2011-02-17,0.0,0.0,0.725
2011-02-18,3.75,0.0,0.798
2011-02-19,0.05,0.03,0.976
2011-02-20,0.03,0.1,0.795
2011-02-21,0.08,0.0,0.748
2011-02-22,11.36,0.06,0.815
2011-02-23,1.62,0.05,3.37
2011-02-24,0.09,0.24,1.34
2011-02-25,9.45,0.0,2.17
2011-02-26,0.67,0.73,2.28
2011-02-27,2.51,0.0,1.63
2011-02-28,0.01,0.86,1.24
2011-03-01,0.02,1.38,1.07
2011-03-02,0.04,1.44,0.954
2011-03-03,0.01,1.04,0.842
2011-03-04,0.01,0.57,0.809
2011-03-05,0.07,1.63,0.754
2011-03-06,0.01,1.88,0.715
2011-03-07,0.02,1.62,0.707
2011-03-08,0.27,0.72,0.699
2011-03-09,0.06,0.78,0.673
2011-03-10,0.02,0.0,0.65
2011-03-11,0.35,1.78,0.65
2011-03-12,0.08,0.02,0.646
2011-03-13,0.05,0.49,0.606
2011-03-14,0.0,1.5,0.593
2011-03-15,0.12,0.0,0.607
2011-03-16,0.0,1.2444407308377898,0.588
2011-03-17,11.11,0.42,0.647
2011-03-18,0.01,2.18,0.85
2011-03-19,0.01,0.0,0.605
2011-03-20,0.01,1.67,0.575
2011-03-21,0.0,2.36,0.555
2011-03-22,0.04,2.68,0.533
2011-03-23,0.01,0.0,0.531
2011-03-24,0.01,2.16,0.558
2011-03-25,0.0,1.97,0.55
2011-03-26,0.0,1.98,0.539
2011-03-27,0.02,0.0,0.53
2011-03-28,0.02,2.03,0.518
2011-03-29,2.36,0.86,0.495
2011-03-30,2.48,1.25,0.647
2011-03-31,0.1,1.8275394385026738,0.528
2011-04-01,0.12,3.07,0.525
2011-04-02,0.23,1.69,0.513
2011-04-03,0.07,1.93,0.485
2011-04-04,1.71,0.0,0.479
2011-04-05,0.0,3.18,0.491
2011-04-06,0.0,3.07,0.482
2011-04-07,0.0,0.0,0.452
2011-04-08,0.02,2.97,0.478
2011-04-09,0.02,3.59,0.473
2011-04-10,1.57,2.58,0.449
2011-04-11,1.23,2.38,0.465
2011-04-12,0.71,1.51,0.434
2011-04-13,0.49,1.42,0.458
2011-04-14,0.01,2.06,0.455
2011-04-15,0.02,2.13,0.445
2011-04-16,0.02,0.0,0.445
2011-04-17,0.02,2.421774732620321,0.445
2011-04-18,0.01,3.42,0.445
2011-04-19,0.05,3.18,0.445
2011-04-20,0.01,0.0,0.435
2011-04-21,0.1,3.56,0.443
2011-04-22,1.07,4.13,0.45
2011-04-23,2.75,2.99,0.421
2011-04-24,0.02,4.29,0.403
2011-04-25,0.02,3.82,0.359
2011-04-26,0.24,3.46,0.382
2011-04-27,11.07,0.7,0.632
2011-04-28,1.06,3.56,0.431
2011-04-29,0.21,5.58,0.383
2011-04-30,0.01,6.32,0.356
2011-05-01,0.02,6.71,0.35
2011-05-02,0.03,5.32,0.339
2011-05-03,0.01,4.28,0.327
2011-05-04,0.02,3.36,0.332
2011-05-05,0.03,3.27,0.327
2011-05-06,0.06,5.17,0.337
2011-05-07,0.12,3.4,0.33
2011-05-08,0.02,3.28,0.31
2011-05-09,7.5,2.64,0.459
2011-05-10,0.03,3.24,0.305
2011-05-11,0.04,2.5,0.314
2011-05-12,0.03,3.1,0.306
2011-05-13,0.24,3.91,0.307
2011-05-14,3.01,2.75,0.352
2011-05-15,0.09,1.26,0.301
2011-05-16,0.25,3.17,0.309
2011-05-17,0.03,2.87,0.301
2011-05-18,0.01,1.42,0.326
2011-05-19,0.04,3.61,0.316
2011-05-20,0.03,4.29,0.304
2011-05-21,3.99,3.99,0.302
2011-05-22,0.0,4.99,0.291
2011-05-23,0.03,0.11,0.276
2011-05-24,0.01,4.97,0.281
2011-05-25,2.78,2.53,0.265
2011-05-26,3.23,0.89,0.361
2011-05-27,0.14,3.03,0.334
2011-05-28,0.01,4.18,0.307
2011-05-29,0.46,4.43,0.276
2011-05-30,2.2,3.16,0.289
2011-05-31,0.0,5.45,0.303
2011-06-01,0.0,7.15,0.27
2011-06-02,0.04,7.85,0.292
2011-06-03,0.01,7.81,0.263
2011-06-04,1.27,2.76,0.283
2011-06-05,21.62,0.62,0.532
2011-06-06,3.19,1.38,0.352
2011-06-07,0.01,3.84,0.371
2011-06-08,0.01,4.25,0.262
2011-06-09,4.96,0.65,0.361
2011-06-10,1.54,1.73,0.318
2011-06-11,0.03,3.43,0.264
2011-06-12,0.64,1.04,0.269
2011-06-13,0.04,2.76,0.259
2011-06-14,0.08,3.46,0.256
2011-06-15,14.13,2.91,0.723
2011-06-16,2.62,1.44,0.3
2011-06-17,1.7,3.4,0.382
2011-06-18,6.94,3.9,0.509
2011-06-19,1.16,1.41,0.263
2011-06-20,0.42,3.23,0.296
2011-06-21,0.79,2.31,0.282
2011-06-22,1.45,3.5,0.275
2011-06-23,0.15,2.96,0.267
2011-06-24,2.93,1.18,0.29
2011-06-25,0.07,3.87,0.275
2011-06-26,0.15,6.45,0.265
2011-06-27,7.05,4.24,0.251
2011-06-28,0.06,5.71,0.29
2011-06-29,2.53,1.73,0.249
2011-06-30,0.28,5.24,0.268
2011-07-01,0.01,5.18,0.238
2011-07-02,0.01,6.35,0.237
2011-07-03,0.02,5.85,0.247
2011-07-04,0.19,5.33,0.241
2011-07-05,2.35,3.76,0.237
2011-07-06,1.28,3.47,0.238
2011-07-07,1.01,3.91,0.248
2011-07-08,1.68,4.0,0.291
2011-07-09,0.73,2.33,0.237
2011-07-10,0.01,4.95,0.237
2011-07-11,27.07,3.04,1.03
2011-07-12,2.13,1.4,0.837
2011-07-13,11.06,0.63,0.994
2011-07-14,0.01,4.04,0.348
2011-07-15,18.95,1.21,0.689
2011-07-16,2.03,2.37,0.871
2011-07-17,1.69,1.81,0.349
2011-07-18,1.01,1.93,0.289
2011-07-19,9.29,1.31,0.681
2011-07-20,8.34,2.08,0.505
2011-07-21,10.04,2.46,0.899
2011-07-22,6.99,2.9,0.631
2011-07-23,0.14,3.09,0.434
2011-07-24,1.56,1.76,0.299
2011-07-25,0.1,1.51,0.292
2011-07-26,2.42,1.13,0.305
2011-07-27,3.64,2.42,0.597
2011-07-28,0.01,2.87,0.354
2011-07-29,0.2,1.72,0.292
2011-07-30,0.0,2.65,0.279
2011-07-31,0.04,4.9,0.264
2011-08-01,0.85,3.11,0.264
2011-08-02,2.89,1.79,0.264
2011-08-03,2.66,0.14,0.264
2011-08-04,0.01,2.18,0.307
2011-08-05,5.33,1.42,0.292
2011-08-06,0.64,2.93,0.336
2011-08-07,13.41,1.51,0.719
2011-08-08,2.81,3.42,0.587
2011-08-09,0.0,0.0,0.301
2011-08-10,0.75,3.82,0.264
2011-08-11,1.27,1.38,0.27
2011-08-12,9.87,0.18,0.397
2011-08-13,19.6,1.45,2.01
2011-08-14,0.23,3.19,0.357
2011-08-15,1.09,2.95,0.306
2011-08-16,0.03,3.55,0.275
2011-08-17,11.73,2.09,0.454
2011-08-18,0.04,2.04,0.358
2011-08-19,0.01,3.43,0.331
2011-08-20,2.55,2.71,0.325
2011-08-21,15.23,0.67,0.304
2011-08-22,46.32,2.3010222816399284,3.82
2011-08-23,4.3,0.61,1.3
2011-08-24,0.1,2.47,0.497
2011-08-25,14.54,1.43,1.43
2011-08-26,1.96,0.12,0.687
2011-08-27,4.96,0.84,0.583
2011-08-28,0.0,1.69,0.644
2011-08-29,0.12,1.08,0.463
2011-08-30,0.01,2.16,0.428
2011-08-31,0.05,2.85,0.359
2011-09-01,0.01,1.43,0.409
2011-09-02,0.12,2.19,0.329
2011-09-03,9.98,1.59,1.37
2011-09-04,2.61,2.76,0.561
2011-09-05,8.97,0.97,0.436
2011-09-06,1.25,1.73,0.857
2011-09-07,2.58,0.43,0.513
2011-09-08,0.78,1.24,0.481
2011-09-09,0.05,2.3,0.423
2011-09-10,2.43,0.44,0.459
2011-09-11,0.23,0.75,0.406
2011-09-12,0.04,0.09,0.337
2011-09-13,0.03,0.0,0.329
2011-09-14,0.0,0.0,0.316
2011-09-15,0.64,0.04,0.324
2011-09-16,6.56,1.448324643493761,0.335
2011-09-17,0.27,1.40304055258467,0.453
2011-09-18,1.59,1.370978386809269,0.386
2011-09-19,0.07,1.357248440285205,0.324
2011-09-20,0.23,1.298114081996435,0.323
2011-09-21,0.19,1.260219696969697,0.308
2011-09-22,0.01,1.221185606060606,0.356
2011-09-23,0.01,1.180219696969697,0.326
2011-09-24,0.04,1.1381704545454545,0.305
2011-09-25,0.04,1.095371212121212,0.298
2011-09-26,0.01,1.0276704545454547,0.292
2011-09-27,0.0,0.9825568181818184,0.279
2011-09-28,0.06,0.9610227272727273,0.287
2011-09-29,0.01,0.9382386363636364,0.285
2011-09-30,0.02,0.8902272727272726,0.291
2011-10-01,0.42,0.874715909090909,0.27
2011-10-02,0.01,0.8577272727272728,0.271
2011-10-03,0.02,0.822159090909091,0.269
2011-10-04,0.24,0.7919886363636363,0.268
2011-10-05,2.53,0.7644886363636364,0.353
2011-10-06,1.51,0.7317045454545454,0.295
2011-10-07,7.94,0.7126136363636363,0.472
2011-10-08,5.55,0.6885795454545455,0.466
2011-10-09,0.17,0.6669318181818181,0.394
2011-10-10,0.05,0.6480113636363636,0.301
2011-10-11,0.09,0.6406250000000001,0.3
2011-10-12,0.18,0.6216477272727272,0.296
2011-10-13,0.17,0.5867613636363637,0.285
2011-10-14,5.42,0.5568181818181818,0.298
2011-10-15,0.04,0.5326704545454546,0.269
2011-10-16,0.01,0.5133522727272727,0.296
2011-10-17,6.55,0.48357954545454535,0.473
2011-10-18,6.42,0.4632954545454545,0.314
2011-10-19,0.71,0.44965909090909084,0.395
2011-10-20,0.01,0.43698863636363633,0.312
2011-10-21,0.01,0.409034090909091,0.315
2011-10-22,0.0,0.40136363636363637,0.319
2011-10-23,0.0,0.3845454545454545,0.328
2011-10-24,9.06,0.36374999999999996,0.648
2011-10-25,0.33,0.3546022727272727,0.377
2011-10-26,0.24,0.34624999999999995,0.336
2011-10-27,0.12,0.32954545454545453,0.309
2011-10-28,0.02,0.31941844919786094,0.328
2011-10-29,0.05,0.31089572192513365,0.315
2011-10-30,0.0,0.30229946524064166,0.312
2011-10-31,1.77,0.29012032085561495,0.323
2011-11-01,0.0,0.27955213903743314,0.4
2011-11-02,1.29,0.01,0.37
2011-11-03,0.16,0.2508288770053476,0.372
2011-11-04,0.85,0.28,0.394
2011-11-05,0.02,0.93,0.361
2011-11-06,0.01,0.23987633689839577,0.388
2011-11-07,2.35,0.03,0.371
2011-11-08,0.61,0.22648395721925133,0.425
2011-11-09,0.07,0.21926804812834225,0.347
2011-11-10,0.0,0.2111029411764706,0.366
2011-11-11,0.0,0.1,0.37
2011-11-12,0.01,0.0,0.406
2011-11-13,0.02,0.2113569518716578,0.386
2011-11-14,0.09,0.19988636363636364,0.396
2011-11-15,0.0,0.20326893939393936,0.397
2011-11-16,0.0,0.20991666666666664,0.367
2011-11-17,0.0,0.33,0.305
2011-11-18,0.0,0.1,0.309
2011-11-19,0.0,0.0,0.302
2011-11-20,0.09,0.21573217468805703,0.3
2011-11-21,0.06,0.32,0.34
2011-11-22,1.33,0.24,0.304
2011-11-23,0.0,0.22,0.309
2011-11-24,0.03,0.0,0.328
2011-11-25,0.07,0.16,0.331
2011-11-26,0.5,0.09,0.394
2011-11-27,0.0,0.03,0.316
2011-11-28,0.1,0.24,0.337
2011-11-29,0.01,0.0,0.317
2011-11-30,6.75,0.09,0.387
2011-12-01,3.26,0.0,0.637
2011-12-02,7.31,0.07,0.782
2011-12-03,2.31,-0.0,0.473
2011-12-04,0.48,0.0,0.449
2011-12-05,1.5,0.0,0.385
2011-12-06,2.69,0.46,0.448
2011-12-07,0.43,0.34,0.374
2011-12-08,6.51,0.03,0.72
2011-12-09,0.01,0.0,0.42
2011-12-10,2.0,0.27,0.388
2011-12-11,2.02,0.04,0.459
2011-12-12,20.41,0.17,2.16
2011-12-13,27.55,0.0,6.71
2011-12-14,27.76,0.05,2.94
2011-12-15,39.16,0.0,11.6
2011-12-16,8.92,0.0,9.07
2011-12-17,16.3,0.0,7.97
2011-12-18,7.6,0.0,5.39
2011-12-19,4.72,0.09,6.72
2011-12-20,5.28,0.05,3.17
2011-12-21,0.0,-0.0,2.13
2011-12-22,5.74,0.0,1.61
2011-12-23,2.5,0.0,2.92
2011-12-24,0.08,0.05,1.84
2011-12-25,0.02,0.0,1.42
2011-12-26,0.01,0.0,1.13
2011-12-27,0.85,0.0,0.976
2011-12-28,4.3,0.0,1.08
2011-12-29,3.11,0.15,1.05
2011-12-30,1.4,0.02,1.24
2011-12-31,6.61,0.0,1.18
2012-01-01,6.18,0.0,3.38
2012-01-02,7.31,0.0,2.95
2012-01-03,8.27,0.44,2.17
2012-01-04,11.09,1.05,7.0
2012-01-05,0.87,0.59,3.0
2012-01-06,3.45,0.19,2.2
2012-01-07,0.66,0.13,1.69
2012-01-08,0.38,0.13,1.36
2012-01-09,0.02,0.0,1.25
2012-01-10,0.01,0.15,1.13
2012-01-11,0.29,0.0,1.02
2012-01-12,0.45,0.0,0.924
2012-01-13,0.0,0.0,0.849
2012-01-14,0.0,0.0,0.799
2012-01-15,0.0,0.0,0.757
2012-01-16,0.0,0.0,0.717
2012-01-17,1.08,0.0,0.677
2012-01-18,10.88,0.0,2.46
2012-01-19,9.24,0.0,2.65
2012-01-20,3.06,0.08,2.52
2012-01-21,0.02,0.41,1.53
2012-01-22,0.91,0.06,1.2
2012-01-23,1.97,0.0,1.07
2012-01-24,1.31,0.07,1.16
2012-01-25,4.59,0.0,1.52
2012-01-26,0.79,0.0,1.36
2012-01-27,4.71,0.0,1.74
2012-01-28,0.0,0.15,1.31
2012-01-29,0.01,0.1,1.12
2012-01-30,0.0,0.06,0.944
2012-01-31,0.01,1.08,0.784
2012-02-01,0.06,1.24,0.662
2012-02-02,1.97,0.24,0.628
2012-02-03,0.01,0.0,0.623
2012-02-04,0.15,0.69,0.608
2012-02-05,0.15,0.08,0.539
2012-02-06,0.01,0.47,0.549
2012-02-07,0.02,0.65,0.534
2012-02-08,0.05,0.05,0.511
2012-02-09,0.02,0.11,0.498
2012-02-10,0.02,0.25,0.503
2012-02-11,0.24,0.13,0.479
2012-02-12,6.16,0.34,0.564
2012-02-13,2.1,0.38,1.3
2012-02-14,3.02,0.4,1.03
2012-02-15,0.61,0.15,1.6
2012-02-16,0.65,0.48,1.2
2012-02-17,6.37,0.34,1.28
2012-02-18,1.07,0.42,2.17
2012-02-19,0.09,0.61,1.08
2012-02-20,0.06,0.84,0.987
2012-02-21,0.43,1.03,0.87
2012-02-22,0.08,0.28,0.859
2012-02-23,0.03,0.85,0.802
2012-02-24,0.02,1.23,0.753
2012-02-25,0.0,0.23,0.677
2012-02-26,0.05,0.27,0.657
2012-02-27,0.05,0.32,0.661
2012-02-28,0.01,0.4,0.634
2012-02-29,0.03,0.21,0.623
2012-03-01,0.03,0.26,0.623
2012-03-02,0.0,0.85,0.629
2012-03-03,7.51,0.22,0.682
2012-03-04,17.3,0.0,4.95
2012-03-05,0.3,0.04,3.12
2012-03-06,12.6,0.0,3.66
2012-03-07,0.0,0.67,3.27
2012-03-08,0.21,0.55,1.63
2012-03-09,0.02,0.82,1.3
2012-03-10,0.01,1.42,1.08
2012-03-11,0.0,1.34,0.94
2012-03-12,0.01,0.71,0.842
2012-03-13,0.05,1.57,0.795
2012-03-14,0.05,1.95,0.767
2012-03-15,0.02,1.29,0.703
2012-03-16,0.7,0.98,0.696
2012-03-17,1.89,0.75,0.715
2012-03-18,0.0,1.33,0.639
2012-03-19,0.13,1.27,0.591
2012-03-20,0.05,1.91,0.596
2012-03-21,0.02,2.72,0.579
2012-03-22,0.0,0.47,0.553
2012-03-23,0.05,1.08,0.537
2012-03-24,0.04,1.75,0.523
2012-03-25,0.01,3.14,0.523
2012-03-26,0.04,3.18,0.503
2012-03-27,0.03,2.31,0.489
2012-03-28,0.02,2.14,0.505
2012-03-29,0.02,0.43,0.557
2012-03-30,0.03,1.02,0.472
2012-03-31,0.01,1.5,0.467
2012-04-01,0.62,1.09,0.463
2012-04-02,0.42,0.78,0.451
2012-04-03,3.43,1.33,0.626
2012-04-04,0.17,0.85,0.485
2012-04-05,0.26,1.9,0.467
2012-04-06,1.89,1.42,0.496
2012-04-07,0.96,1.51,0.454
2012-04-08,10.76,0.52,0.758
2012-04-09,10.43,0.44,1.37
2012-04-10,8.33,0.88,1.11
2012-04-11,4.8,0.8,1.2
2012-04-12,0.14,0.68,0.859
2012-04-13,0.0,2.14,0.664
2012-04-14,0.04,2.73,0.557
2012-04-15,0.27,2.09,0.423
2012-04-16,3.45,0.78,0.746
2012-04-17,6.19,1.15,0.904
2012-04-18,4.39,1.13,0.894
2012-04-19,3.68,1.01,0.806
2012-04-20,3.4,1.24,0.938
2012-04-21,2.71,1.67,0.721
2012-04-22,8.64,1.65,1.01
2012-04-23,5.6,0.35,1.34
2012-04-24,3.03,0.89,1.11
2012-04-25,3.61,1.34,1.02
2012-04-26,0.3,1.75,0.839
2012-04-27,8.15,0.21,1.38
2012-04-28,2.24,2.47,1.17
2012-04-29,13.79,2.86,0.859
2012-04-30,4.48,2.57,3.45
2012-05-01,14.21,0.32,3.26
2012-05-02,0.03,0.66,3.6
2012-05-03,0.27,1.93,1.47
2012-05-04,1.03,0.44,1.13
2012-05-05,0.01,1.94,0.944
2012-05-06,0.03,2.65,0.771
2012-05-07,5.5,1.49,0.845
2012-05-08,4.16,1.7,1.02
2012-05-09,3.08,2.07,0.802
2012-05-10,1.06,1.19,0.671
2012-05-11,0.02,3.02,0.676
2012-05-12,0.01,2.34,0.568
2012-05-13,0.38,4.0,0.566
2012-05-14,8.77,1.16,0.844
2012-05-15,1.08,3.31,0.676
2012-05-16,0.18,2.14,0.514
2012-05-17,0.98,1.41,0.513
2012-05-18,0.84,3.15,0.48
2012-05-19,2.12,1.85,0.474
2012-05-20,0.02,1.99,0.465
2012-05-21,0.0,2.78,0.457
2012-05-22,0.03,2.65,0.441
2012-05-23,0.14,4.21,0.42
2012-05-24,0.04,6.71,0.418
2012-05-25,0.01,5.86,0.393
2012-05-26,0.01,4.94,0.389
2012-05-27,0.01,5.22,0.381
2012-05-28,0.02,3.26,0.359
2012-05-29,0.02,3.03,0.346
2012-05-30,1.28,1.98,0.35
2012-05-31,0.04,3.18,0.358
2012-06-01,0.48,3.22,0.35
2012-06-02,2.03,0.19,1.13
2012-06-03,7.0,0.79,0.771
2012-06-04,0.42,3.29,0.462
2012-06-05,11.55,1.95,1.14
2012-06-06,1.08,1.8,0.666
2012-06-07,2.51,3.51,0.675
2012-06-08,0.13,2.96,0.42
2012-06-09,1.25,1.74,0.384
2012-06-10,7.33,1.9,0.661
2012-06-11,7.7,2.48,0.849
2012-06-12,0.29,1.86,0.497
2012-06-13,0.38,3.9,0.429
2012-06-14,10.67,0.89,0.703
2012-06-15,1.58,2.61,0.613
2012-06-16,0.01,1.72,0.418
2012-06-17,17.88,2.15,1.74
2012-06-18,0.04,0.84,0.579
2012-06-19,0.09,3.8,0.594
2012-06-20,7.5,1.18,0.673
2012-06-21,1.1,3.26,0.582
2012-06-22,0.02,3.68,0.419
2012-06-23,4.66,0.95,0.651
2012-06-24,0.22,2.91,0.632
2012-06-25,0.04,4.41,0.314
2012-06-26,0.19,2.38,0.447
2012-06-27,0.57,3.99,0.327
2012-06-28,1.21,2.43,0.357
2012-06-29,5.61,2.11,0.441
2012-06-30,0.33,3.87,0.478
2012-07-01,0.02,3.22,0.346
2012-07-02,0.02,1.32,0.334
2012-07-03,14.12,3.69,0.54
2012-07-04,18.78,1.23,1.3
2012-07-05,10.03,2.4,2.65
2012-07-06,10.42,2.45,1.62
2012-07-07,7.78,1.85,1.66
2012-07-08,0.31,1.57,0.778
2012-07-09,1.56,1.16,0.584
2012-07-10,7.26,2.5,0.632
2012-07-11,6.0,3.12,0.607
2012-07-12,5.79,1.47,1.09
2012-07-13,8.02,1.65,1.2
2012-07-14,8.89,0.67,1.52
2012-07-15,3.42,0.72,0.99
2012-07-16,0.53,2.12,0.855
2012-07-17,0.44,2.92,0.634
2012-07-18,2.64,3.19,0.565
2012-07-19,7.44,1.3,0.704
2012-07-20,0.31,2.53,0.527
2012-07-21,0.01,0.51,0.419
2012-07-22,0.02,4.45,0.412
2012-07-23,0.01,4.94,0.397
2012-07-24,0.02,4.31,0.351
2012-07-25,0.01,3.84,0.344
2012-07-26,6.02,2.03,0.316
2012-07-27,1.42,0.96,0.405
2012-07-28,0.85,2.8,0.327
2012-07-29,1.19,3.12,0.328
2012-07-30,0.21,0.6,0.328
2012-07-31,2.77,2.6,0.326
2012-08-01,0.23,2.43,0.314
2012-08-02,3.51,2.08,0.32
2012-08-03,1.88,2.55,0.352
2012-08-04,1.83,2.37,0.299
2012-08-05,1.58,1.72,0.303
2012-08-06,1.13,1.73,0.303
2012-08-07,0.72,0.7,0.297
2012-08-08,0.06,3.27,0.324
2012-08-09,0.11,3.79,0.292
2012-08-10,0.01,3.64,0.292
2012-08-11,0.06,3.15,0.292
2012-08-12,0.01,1.72,0.292
2012-08-13,0.52,1.14,0.292
2012-08-14,0.52,2.47,0.292
2012-08-15,0.26,2.45,0.267
2012-08-16,0.19,3.35,0.27
2012-08-17,0.34,3.72,0.264
2012-08-18,0.4,2.44,0.264
2012-08-19,0.17,1.23,0.264
2012-08-20,0.08,2.06,0.264
2012-08-21,0.02,2.2,0.264
2012-08-22,5.46,1.82,0.264
2012-08-23,2.83,1.84,0.264
2012-08-24,1.33,1.04,0.264
2012-08-25,5.04,0.85,0.335
2012-08-26,0.36,2.3,0.273
2012-08-27,2.5,1.56,0.253
2012-08-28,0.41,2.11,0.237
2012-08-29,6.5,1.18,0.244
2012-08-30,10.36,2.06,0.899
2012-08-31,0.01,1.06,0.274
2012-09-01,0.01,1.75,0.264
2012-09-02,0.01,1.77,0.264
2012-09-03,0.03,1.02,0.256
2012-09-04,0.03,1.88,0.254
2012-09-05,0.0,0.53,0.237
2012-09-06,0.47,1.41,0.237
2012-09-07,0.04,1.25,0.237
2012-09-08,0.1,1.98,0.237
2012-09-09,0.26,0.95,0.244
2012-09-10,4.31,0.78,0.342
2012-09-11,0.75,1.61,0.289
2012-09-12,4.78,2.0,0.488
2012-09-13,0.56,0.86,0.263
2012-09-14,0.0,1.41,0.236
2012-09-15,0.01,0.49,0.237
2012-09-16,0.02,0.36,0.237
2012-09-17,0.47,1.34,0.237
2012-09-18,0.0,1.0,0.237
2012-09-19,0.02,0.84,0.237
2012-09-20,0.05,0.43,0.237
2012-09-21,0.3,1.41,0.228
2012-09-22,11.66,0.4,0.237
2012-09-23,15.96,0.27,1.18
2012-09-24,7.13,0.81,0.682
2012-09-25,2.12,0.6,0.326
2012-09-26,5.23,0.66,0.407
2012-09-27,0.01,0.93,0.314
2012-09-28,0.18,0.77,0.27
2012-09-29,0.02,0.97,0.264
2012-09-30,0.67,0.94,0.264
2012-10-01,2.41,0.7,0.259
2012-10-02,14.76,0.06,0.476
2012-10-03,14.95,0.77,1.4
2012-10-04,2.85,0.26,0.467
2012-10-05,6.97,0.02,0.627
2012-10-06,0.0,0.7,0.395
2012-10-07,1.25,0.53,0.314
2012-10-08,0.13,0.47,0.323
2012-10-09,0.01,0.5,0.297
2012-10-10,3.0,0.49,0.332
2012-10-11,2.95,0.16,0.438
2012-10-12,0.01,0.0,0.847
2012-10-13,0.19,0.3,0.523
2012-10-14,6.58,0.21,0.619
2012-10-15,1.96,0.11,0.417
2012-10-16,9.49,0.05,0.559
2012-10-17,14.62,0.0,0.814
2012-10-18,0.91,0.09,1.2
2012-10-19,2.03,0.01,0.482
2012-10-20,0.74,0.07,0.418
2012-10-21,0.56,0.21,0.412
2012-10-22,0.92,0.09,0.393
2012-10-23,1.83,0.25,0.337
2012-10-24,2.96,0.39,0.373
2012-10-25,9.22,0.18,0.592
2012-10-26,0.27,0.22,0.44
2012-10-27,0.0,0.42,0.392
2012-10-28,6.49,0.05,0.399
2012-10-29,5.62,0.14,0.914
2012-10-30,0.0,0.1,0.501
2012-10-31,3.9,0.0,0.569
2012-11-01,5.04,0.09,0.682
2012-11-02,5.52,0.0,0.896
2012-11-03,3.17,0.0,0.776
2012-11-04,1.27,0.0,
2012-11-05,1.15,0.01,
2012-11-06,0.36,0.13,0.485
2012-11-07,0.02,0.11,0.461
2012-11-08,1.15,0.01,0.444
2012-11-09,2.12,0.0,0.489
2012-11-10,0.09,0.0,0.452
2012-11-11,0.13,0.24,0.414
2012-11-12,0.94,0.15,0.445
2012-11-13,0.07,0.0,0.43
2012-11-14,0.11,0.09,0.431
2012-11-15,0.47,0.12,0.405
2012-11-16,1.65,0.15,0.399
2012-11-17,4.44,0.0,0.583
2012-11-18,0.0,0.24,0.474
2012-11-19,0.01,0.0,0.44
2012-11-20,1.25,0.0,0.45
2012-11-21,0.0,0.0,0.468
2012-11-22,4.77,0.0,0.552
2012-11-23,2.87,0.0,0.503
2012-11-24,0.25,0.61,0.524
2012-11-25,0.85,0.22,0.488
2012-11-26,0.51,0.18,0.473
2012-11-27,0.74,0.12,0.426
2012-11-28,0.88,0.0,0.46
2012-11-29,0.01,0.13,0.424
2012-11-30,2.19,0.11,0.412
2012-12-01,5.13,0.0,0.844
2012-12-02,6.6,0.0,1.28
2012-12-03,4.97,0.0,1.29
2012-12-04,9.58,0.0,3.21
2012-12-05,1.76,0.08,1.8
2012-12-06,7.56,0.04,2.68
2012-12-07,0.02,0.0,1.68
2012-12-08,1.09,0.07,1.13
2012-12-09,3.56,0.0,1.59
2012-12-10,0.07,0.0,1.09
2012-12-11,0.04,0.0,0.865
2012-12-12,0.23,0.12,0.764
2012-12-13,11.88,0.0,1.87
2012-12-14,1.15,0.0,3.02
2012-12-15,2.8,0.0,1.38
2012-12-16,2.44,0.0,1.22
2012-12-17,3.1,0.0,1.11
2012-12-18,0.01,0.0,0.949
2012-12-19,9.51,0.0,1.91
2012-12-20,0.63,0.0,2.2
2012-12-21,17.95,0.0,4.64
2012-12-22,13.35,0.0,15.1
2012-12-23,2.26,0.0,6.68
2012-12-24,14.32,0.0,6.68
2012-12-25,10.49,0.0,4.59
2012-12-26,8.72,0.0,5.64
